fecha,id_cc,cumincumout,duracionh,salidas
2024-01-25 18:00:00,2,1655.0166666666667,42.00259108808278,37
2024-01-25 19:00:00,2,1480.5166666666667,45.348181726327645,36
2024-01-25 20:00:00,2,744.1,48.07546103566995,27
2024-01-25 21:00:00,2,118,21.6,25
2024-02-25 10:00:00,2,513.5,11.634201227074383,27
2024-02-25 11:00:00,2,1467.0666666666666,24.295935579780583,48
2024-02-25 12:00:00,2,2192.05,32.548936840617515,56
2024-02-25 13:00:00,2,2668.75,40.452633428157,58
2024-02-25 14:00:00,2,2988.016666666667,46.27680423544483,60
2024-02-25 15:00:00,2,3142.633333333333,48.3635329569845,64
2024-02-25 16:00:00,2,3088.733333333333,48.92625598508498,64
2024-02-25 17:00:00,2,2967.483333333333,47.0411672170575,61
2024-02-25 18:00:00,2,2621.85,49.330079031844484,62
2024-02-25 19:00:00,2,1750.5333333333333,46.47425042515211,54
2024-02-25 20:00:00,2,243.36666666666667,21.624588058887678,19
2024-02-25 21:00:00,2,0,4.666666666666667,6
2024-03-25 10:00:00,2,315.23333333333335,8.225104012221736,31
2024-03-25 11:00:00,2,754.5833333333334,16.300817468353596,41
2024-03-25 12:00:00,2,926.75,21.136468936809027,43
2024-03-25 13:00:00,2,1058.0333333333333,30.36870428791934,26
2024-03-25 14:00:00,2,1086.6333333333334,37.21046506567445,38
2024-03-25 15:00:00,2,1105.6166666666666,28.17823283194057,39
2024-03-25 16:00:00,2,1336.2833333333333,29.6776600114895,41
2024-03-25 17:00:00,2,1445.5166666666667,35.41988321958817,40
2024-03-25 18:00:00,2,1500.4666666666667,39.74213265354021,36
2024-03-25 19:00:00,2,1275.5333333333333,45.52205029482319,31
2024-03-25 20:00:00,2,674.2666666666667,43.55457600589548,25
2024-03-25 21:00:00,2,183,28.3,10
2024-01-26 10:00:00,2,321.78333333333336,9.645676221129294,26
2024-01-26 11:00:00,2,704.05,18.310333991391904,36
2024-01-26 12:00:00,2,843.8666666666667,22.263305736869214,37
2024-01-26 13:00:00,2,915.75,25.23465532375128,35
2024-01-26 14:00:00,2,1112.4166666666667,27.70794691080791,37
